OPR_DT,OPR_HR,OPR_INTERVAL,INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,NODE,MARKET_RUN_ID,LMP_TYPE,XML_DATA_ITEM,LMP_PRC
2018-10-31,17,1,2018-10-31T23:00:00-00:00,2018-10-31T23:05:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,31.88373
2018-10-31,17,12,2018-10-31T23:55:00-00:00,2018-11-01T00:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,36.3005
2018-10-31,19,1,2018-11-01T01:00:00-00:00,2018-11-01T01:05:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,27.16582
2018-10-31,20,1,2018-11-01T02:00:00-00:00,2018-11-01T02:05:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,27.04002
2018-10-31,21,1,2018-11-01T03:00:00-00:00,2018-11-01T03:05:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,31.16991
2018-10-31,22,1,2018-11-01T04:00:00-00:00,2018-11-01T04:05:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,31.11056
2018-10-31,22,12,2018-11-01T04:55:00-00:00,2018-11-01T05:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,26.36816
2018-10-31,24,1,2018-11-01T06:00:00-00:00,2018-11-01T06:05:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,24.77296
2018-10-31,24,12,2018-11-01T06:55:00-00:00,2018-11-01T07:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,24.18214
2018-11-01,2,12,2018-11-01T08:55:00-00:00,2018-11-01T09:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,23.61354
2018-11-01,3,12,2018-11-01T09:55:00-00:00,2018-11-01T10:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,21.63294
2018-11-01,4,12,2018-11-01T10:55:00-00:00,2018-11-01T11:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,27.0698
2018-11-01,6,1,2018-11-01T12:00:00-00:00,2018-11-01T12:05:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,23.86662
2018-11-01,6,12,2018-11-01T12:55:00-00:00,2018-11-01T13:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,28.53655
2018-11-01,7,12,2018-11-01T13:55:00-00:00,2018-11-01T14:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,34.83086
2018-11-01,8,12,2018-11-01T14:55:00-00:00,2018-11-01T15:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,32.44202
2018-11-01,9,12,2018-11-01T15:55:00-00:00,2018-11-01T16:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,26.16004
2018-11-01,11,1,2018-11-01T17:00:00-00:00,2018-11-01T17:05:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,27.83555
2018-11-01,11,12,2018-11-01T17:55:00-00:00,2018-11-01T18:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,33.95336
2018-11-01,12,12,2018-11-01T18:55:00-00:00,2018-11-01T19:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,28.96143
2018-11-01,16,1,2018-11-01T22:00:00-00:00,2018-11-01T22:05:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,36.7444
2018-11-01,16,12,2018-11-01T22:55:00-00:00,2018-11-01T23:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,37.46085
2018-11-01,17,12,2018-11-01T23:55:00-00:00,2018-11-02T00:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,56.07179
2018-11-01,18,12,2018-11-02T00:55:00-00:00,2018-11-02T01:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,58.51986
2018-11-01,19,12,2018-11-02T01:55:00-00:00,2018-11-02T02:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,50.68922
2018-11-01,20,12,2018-11-02T02:55:00-00:00,2018-11-02T03:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,34.81732
2018-11-01,21,12,2018-11-02T03:55:00-00:00,2018-11-02T04:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,35.1013
2018-11-01,22,12,2018-11-02T04:55:00-00:00,2018-11-02T05:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,38.27747
2018-11-01,23,12,2018-11-02T05:55:00-00:00,2018-11-02T06:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,28.86545
2018-11-01,24,12,2018-11-02T06:55:00-00:00,2018-11-02T07:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,28.91456
2018-11-02,1,12,2018-11-02T07:55:00-00:00,2018-11-02T08:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,28.50653
2018-11-02,2,12,2018-11-02T08:55:00-00:00,2018-11-02T09:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,29.54282
2018-11-02,3,12,2018-11-02T09:55:00-00:00,2018-11-02T10:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,28.45111
2018-11-02,5,1,2018-11-02T11:00:00-00:00,2018-11-02T11:05:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,28.78432
2018-11-02,5,12,2018-11-02T11:55:00-00:00,2018-11-02T12:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,29.75617
2018-11-02,6,12,2018-11-02T12:55:00-00:00,2018-11-02T13:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,33.94133
2018-11-02,7,12,2018-11-02T13:55:00-00:00,2018-11-02T14:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,41.19795
2018-11-02,8,12,2018-11-02T14:55:00-00:00,2018-11-02T15:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,35.6947
2018-11-02,9,12,2018-11-02T15:55:00-00:00,2018-11-02T16:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,22.09251
2018-11-02,10,12,2018-11-02T16:55:00-00:00,2018-11-02T17:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,25.07907
2018-11-02,11,12,2018-11-02T17:55:00-00:00,2018-11-02T18:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,26.58229
2018-11-02,12,12,2018-11-02T18:55:00-00:00,2018-11-02T19:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,26.90505
2018-11-02,13,12,2018-11-02T19:55:00-00:00,2018-11-02T20:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,28.43087
2018-11-02,14,12,2018-11-02T20:55:00-00:00,2018-11-02T21:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,28.38741
2018-11-02,15,12,2018-11-02T21:55:00-00:00,2018-11-02T22:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,28.66932
2018-11-02,16,12,2018-11-02T22:55:00-00:00,2018-11-02T23:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,28.76554
2018-11-02,18,1,2018-11-03T00:00:00-00:00,2018-11-03T00:05:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,35.67183
2018-11-02,18,12,2018-11-03T00:55:00-00:00,2018-11-03T01:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,27.6033
2018-11-02,19,12,2018-11-03T01:55:00-00:00,2018-11-03T02:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,27.97557
2018-11-02,20,12,2018-11-03T02:55:00-00:00,2018-11-03T03:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,25.55667
2018-11-02,22,1,2018-11-03T04:00:00-00:00,2018-11-03T04:05:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,32.59373
2018-11-02,23,1,2018-11-03T05:00:00-00:00,2018-11-03T05:05:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,28.64681
2018-11-02,23,12,2018-11-03T05:55:00-00:00,2018-11-03T06:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,26.60382
2018-11-02,24,12,2018-11-03T06:55:00-00:00,2018-11-03T07:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,24.76897
2018-11-03,1,12,2018-11-03T07:55:00-00:00,2018-11-03T08:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,28.58147
2018-11-03,2,12,2018-11-03T08:55:00-00:00,2018-11-03T09:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,27.68577
2018-11-03,3,12,2018-11-03T09:55:00-00:00,2018-11-03T10:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,26.39415
2018-11-03,4,12,2018-11-03T10:55:00-00:00,2018-11-03T11:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,27.5721
2018-11-03,5,12,2018-11-03T11:55:00-00:00,2018-11-03T12:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,27.17272
2018-11-03,6,12,2018-11-03T12:55:00-00:00,2018-11-03T13:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,25.65426
2018-11-03,7,12,2018-11-03T13:55:00-00:00,2018-11-03T14:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,30.15256
2018-11-03,8,12,2018-11-03T14:55:00-00:00,2018-11-03T15:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,24.93216
2018-11-03,9,12,2018-11-03T15:55:00-00:00,2018-11-03T16:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,4.14702
2018-11-03,11,1,2018-11-03T17:00:00-00:00,2018-11-03T17:05:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,13.59978
2018-11-03,11,12,2018-11-03T17:55:00-00:00,2018-11-03T18:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,15.05421
2018-11-03,12,12,2018-11-03T18:55:00-00:00,2018-11-03T19:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,12.27015
2018-11-03,13,12,2018-11-03T19:55:00-00:00,2018-11-03T20:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,17.89413
2018-11-03,15,1,2018-11-03T21:00:00-00:00,2018-11-03T21:05:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,18.39754
2018-11-03,15,12,2018-11-03T21:55:00-00:00,2018-11-03T22:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,28.6418
2018-11-03,17,1,2018-11-03T23:00:00-00:00,2018-11-03T23:05:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,22.1354
2018-11-03,17,12,2018-11-03T23:55:00-00:00,2018-11-04T00:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,41.5775
2018-11-03,18,12,2018-11-04T00:55:00-00:00,2018-11-04T01:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,32.00046
2018-11-03,19,12,2018-11-04T01:55:00-00:00,2018-11-04T02:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,31.65314
2018-11-03,21,1,2018-11-04T03:00:00-00:00,2018-11-04T03:05:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,36.33199
2018-11-03,21,12,2018-11-04T03:55:00-00:00,2018-11-04T04:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,30.23594
2018-11-03,23,1,2018-11-04T05:00:00-00:00,2018-11-04T05:05:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,33.99748
2018-11-03,24,1,2018-11-04T06:00:00-00:00,2018-11-04T06:05:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,29.38534
2018-11-03,24,12,2018-11-04T06:55:00-00:00,2018-11-04T07:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,28.09634
2018-11-04,2,12,2018-11-04T08:55:00-00:00,2018-11-04T09:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,43.06838
2018-11-04,2,12,2018-11-04T08:55:00-00:00,2018-11-04T09:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,43.06838
2018-11-04,3,12,2018-11-04T10:55:00-00:00,2018-11-04T11:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,27.23868
2018-11-04,4,12,2018-11-04T11:55:00-00:00,2018-11-04T12:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,26.73365
2018-11-04,5,12,2018-11-04T12:55:00-00:00,2018-11-04T13:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,30.77177
2018-11-04,6,12,2018-11-04T13:55:00-00:00,2018-11-04T14:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,42.00417
2018-11-04,7,12,2018-11-04T14:55:00-00:00,2018-11-04T15:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,26.11863
2018-11-04,8,12,2018-11-04T15:55:00-00:00,2018-11-04T16:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,26.32886
2018-11-04,9,12,2018-11-04T16:55:00-00:00,2018-11-04T17:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,21.51108
2018-11-04,10,12,2018-11-04T17:55:00-00:00,2018-11-04T18:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,19.29451
2018-11-04,11,12,2018-11-04T18:55:00-00:00,2018-11-04T19:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,13.00386
2018-11-04,12,12,2018-11-04T19:55:00-00:00,2018-11-04T20:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,18.62147
2018-11-04,13,12,2018-11-04T20:55:00-00:00,2018-11-04T21:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,17.99806
2018-11-04,14,12,2018-11-04T21:55:00-00:00,2018-11-04T22:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,25.5656
2018-11-04,15,12,2018-11-04T22:55:00-00:00,2018-11-04T23:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,19.60177
2018-11-04,16,12,2018-11-04T23:55:00-00:00,2018-11-05T00:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,27.98101
2018-11-04,17,12,2018-11-05T00:55:00-00:00,2018-11-05T01:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,30.88557
2018-11-04,18,12,2018-11-05T01:55:00-00:00,2018-11-05T02:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,30.97882
2018-11-04,19,12,2018-11-05T02:55:00-00:00,2018-11-05T03:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,29.40748
2018-11-04,21,1,2018-11-05T04:00:00-00:00,2018-11-05T04:05:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,30.55555
2018-11-04,21,12,2018-11-05T04:55:00-00:00,2018-11-05T05:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,26.88748
2018-11-04,22,12,2018-11-05T05:55:00-00:00,2018-11-05T06:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,23.715
2018-11-04,24,1,2018-11-05T07:00:00-00:00,2018-11-05T07:05:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,24.63895
2018-11-04,24,12,2018-11-05T07:55:00-00:00,2018-11-05T08:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,18.84967
2018-11-05,1,12,2018-11-05T08:55:00-00:00,2018-11-05T09:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,17.80256
2018-11-05,2,12,2018-11-05T09:55:00-00:00,2018-11-05T10:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,18.98258
2018-11-05,3,12,2018-11-05T10:55:00-00:00,2018-11-05T11:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,21.65398
2018-11-05,4,12,2018-11-05T11:55:00-00:00,2018-11-05T12:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,21.72561
2018-11-05,5,12,2018-11-05T12:55:00-00:00,2018-11-05T13:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,25.82609
2018-11-05,6,12,2018-11-05T13:55:00-00:00,2018-11-05T14:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,32.12512
2018-11-05,7,12,2018-11-05T14:55:00-00:00,2018-11-05T15:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,24.33683
2018-11-05,9,1,2018-11-05T16:00:00-00:00,2018-11-05T16:05:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,16.25051
2018-11-05,9,12,2018-11-05T16:55:00-00:00,2018-11-05T17:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,-0.01007
2018-11-05,11,1,2018-11-05T18:00:00-00:00,2018-11-05T18:05:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,12.49955
2018-11-05,11,12,2018-11-05T18:55:00-00:00,2018-11-05T19:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,17.19399
2018-11-05,13,1,2018-11-05T20:00:00-00:00,2018-11-05T20:05:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,20.49013
2018-11-05,13,12,2018-11-05T20:55:00-00:00,2018-11-05T21:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,19.94646
2018-11-05,14,12,2018-11-05T21:55:00-00:00,2018-11-05T22:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,17.08543
2018-11-05,15,12,2018-11-05T22:55:00-00:00,2018-11-05T23:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,19.4887
2018-11-05,16,12,2018-11-05T23:55:00-00:00,2018-11-06T00:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,104.21321
2018-11-05,17,12,2018-11-06T00:55:00-00:00,2018-11-06T01:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,27.37471
2018-11-05,18,12,2018-11-06T01:55:00-00:00,2018-11-06T02:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,30.36431
2018-11-05,20,1,2018-11-06T03:00:00-00:00,2018-11-06T03:05:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,35.26891
2018-11-05,20,12,2018-11-06T03:55:00-00:00,2018-11-06T04:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,24.53765
2018-11-05,21,12,2018-11-06T04:55:00-00:00,2018-11-06T05:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,30.27223
2018-11-05,22,12,2018-11-06T05:55:00-00:00,2018-11-06T06:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,26.04924
2018-11-05,24,1,2018-11-06T07:00:00-00:00,2018-11-06T07:05:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,28.13732
2018-11-05,24,12,2018-11-06T07:55:00-00:00,2018-11-06T08:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,24.56837
2018-11-06,1,12,2018-11-06T08:55:00-00:00,2018-11-06T09:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,27.92384
2018-11-06,2,12,2018-11-06T09:55:00-00:00,2018-11-06T10:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,25.94024
2018-11-06,3,12,2018-11-06T10:55:00-00:00,2018-11-06T11:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,26.72774
2018-11-06,5,1,2018-11-06T12:00:00-00:00,2018-11-06T12:05:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,26.73791
2018-11-06,5,12,2018-11-06T12:55:00-00:00,2018-11-06T13:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,29.70216
2018-11-06,6,12,2018-11-06T13:55:00-00:00,2018-11-06T14:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,34.51415
2018-11-06,7,12,2018-11-06T14:55:00-00:00,2018-11-06T15:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,41.18073
2018-11-06,8,12,2018-11-06T15:55:00-00:00,2018-11-06T16:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,20.36579
2018-11-06,10,1,2018-11-06T17:00:00-00:00,2018-11-06T17:05:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,27.81128
2018-11-06,11,1,2018-11-06T18:00:00-00:00,2018-11-06T18:05:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,24.47813
2018-11-06,11,12,2018-11-06T18:55:00-00:00,2018-11-06T19:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,23.4088
2018-11-06,13,1,2018-11-06T20:00:00-00:00,2018-11-06T20:05:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,25.45355
2018-11-06,13,12,2018-11-06T20:55:00-00:00,2018-11-06T21:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,27.06042
2018-11-06,14,12,2018-11-06T21:55:00-00:00,2018-11-06T22:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,28.16859
2018-11-06,15,12,2018-11-06T22:55:00-00:00,2018-11-06T23:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,33.416
2018-11-06,16,12,2018-11-06T23:55:00-00:00,2018-11-07T00:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,39.03494
2018-11-06,17,12,2018-11-07T00:55:00-00:00,2018-11-07T01:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,56.33099
2018-11-06,18,12,2018-11-07T01:55:00-00:00,2018-11-07T02:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,50.58307
2018-11-06,19,12,2018-11-07T02:55:00-00:00,2018-11-07T03:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,34.99
2018-11-06,20,12,2018-11-07T03:55:00-00:00,2018-11-07T04:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,36.72126
2018-11-06,21,12,2018-11-07T04:55:00-00:00,2018-11-07T05:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,40.19568
2018-11-06,22,12,2018-11-07T05:55:00-00:00,2018-11-07T06:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,37.3566
2018-11-06,24,1,2018-11-07T07:00:00-00:00,2018-11-07T07:05:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,29.07546
2018-11-06,24,12,2018-11-07T07:55:00-00:00,2018-11-07T08:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,23.18728
2018-11-07,2,1,2018-11-07T09:00:00-00:00,2018-11-07T09:05:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,40.76222
2018-11-07,3,1,2018-11-07T10:00:00-00:00,2018-11-07T10:05:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,34.29087
2018-11-07,3,12,2018-11-07T10:55:00-00:00,2018-11-07T11:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,34.29784
2018-11-07,4,12,2018-11-07T11:55:00-00:00,2018-11-07T12:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,39.71366
2018-11-07,5,12,2018-11-07T12:55:00-00:00,2018-11-07T13:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,43.01536
2018-11-07,6,12,2018-11-07T13:55:00-00:00,2018-11-07T14:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,38.55931
2018-11-07,7,12,2018-11-07T14:55:00-00:00,2018-11-07T15:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,52.30035
2018-11-07,8,12,2018-11-07T15:55:00-00:00,2018-11-07T16:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,26.1336
2018-11-07,9,12,2018-11-07T16:55:00-00:00,2018-11-07T17:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,25.49139
2018-11-07,10,12,2018-11-07T17:55:00-00:00,2018-11-07T18:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,30.31248
2018-11-07,11,12,2018-11-07T18:55:00-00:00,2018-11-07T19:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,25.58881
2018-11-07,12,12,2018-11-07T19:55:00-00:00,2018-11-07T20:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,19.60416
2018-11-07,13,12,2018-11-07T20:55:00-00:00,2018-11-07T21:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,19.96847
2018-11-07,14,12,2018-11-07T21:55:00-00:00,2018-11-07T22:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,24.20378
2018-11-07,15,12,2018-11-07T22:55:00-00:00,2018-11-07T23:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,24.01622
2018-11-07,16,12,2018-11-07T23:55:00-00:00,2018-11-08T00:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,44.95659
2018-11-07,17,12,2018-11-08T00:55:00-00:00,2018-11-08T01:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,54.71555
2018-11-07,18,12,2018-11-08T01:55:00-00:00,2018-11-08T02:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,53.88566
2018-11-07,20,1,2018-11-08T03:00:00-00:00,2018-11-08T03:05:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,102.17625
2018-11-07,21,1,2018-11-08T04:00:00-00:00,2018-11-08T04:05:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,52.35532
2018-11-07,22,1,2018-11-08T05:00:00-00:00,2018-11-08T05:05:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,34.26309
2018-11-07,22,12,2018-11-08T05:55:00-00:00,2018-11-08T06:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,37.08609
2018-11-07,23,12,2018-11-08T06:55:00-00:00,2018-11-08T07:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,33.00928
2018-11-07,24,12,2018-11-08T07:55:00-00:00,2018-11-08T08:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,30.80374
2018-11-08,1,12,2018-11-08T08:55:00-00:00,2018-11-08T09:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,34.52458
2018-11-08,2,12,2018-11-08T09:55:00-00:00,2018-11-08T10:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,36.74167
2018-11-08,3,12,2018-11-08T10:55:00-00:00,2018-11-08T11:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,39.80831
2018-11-08,4,12,2018-11-08T11:55:00-00:00,2018-11-08T12:00:00-00:00,NORTHWND_6_N002,RTM,LMP,LMP_PRC,44.1166
